cfg_name,model,exptype,diffinit,t,attack_seed,other_seed,attack_index,accuracy_self,epsilon_self,accuracy_other,epsilon_other
cifar10_cnn,cnn_cifar,vsvi,True,4000,6582,32985,12261,0.59375,0.3794896217049037,0.59385,0.37990421272328645
cifar10_cnn,cnn_cifar,fsvi,True,4000,6582,68004,12261,0.59375,0.3794896217049037,0.5928,0.3755526087455641
cifar10_cnn,cnn_cifar,fsvi,True,4000,6582,79377,5437,0.59435,0.3819776525855595,0.5969,0.392564925051484
cifar10_cnn,cnn_cifar,vsvi,True,4000,6582,28648,5437,0.59435,0.3819776525855595,0.59335,0.3778315794983641
cifar10_cnn,cnn_cifar,vsvi,True,4000,53741,5779,12261,0.5964,0.3904872944111296,0.5983,0.3983867590307498
cifar10_cnn,cnn_cifar,fsvi,True,4000,53741,94589,12261,0.5964,0.3904872944111296,0.5967,0.39173377264871384
cifar10_cnn,cnn_cifar,fsvi,True,4000,53741,48704,5437,0.5828,0.3342783511944324,0.58185,0.3303724627265511
cifar10_cnn,cnn_cifar,vsvi,True,4000,53741,9366,5437,0.5828,0.3342783511944324,0.58075,0.3258529709472002
cifar10_cnn,cnn_cifar,vsvi,True,4000,80368,17191,12261,0.5879,0.35529082706343745,0.58575,0.34642342108123264
cifar10_cnn,cnn_cifar,fsvi,True,4000,80368,49615,12261,0.5879,0.35529082706343745,0.5875,0.3536400402435784
cifar10_cnn,cnn_cifar,vsvi,True,4000,80368,97389,5437,0.5605,0.24319152538698288,0.5559,0.22453865966136705
cifar10_cnn,cnn_cifar,fsvi,True,4000,80368,67950,5437,0.5605,0.24319152538698288,0.5518,0.20794610041635883
cifar10_cnn,cnn_cifar,vsvi,True,4000,63987,94698,12261,0.5872,0.3524022631329531,0.5916,0.37058364454613424
cifar10_cnn,cnn_cifar,fsvi,True,4000,63987,91199,12261,0.5872,0.3524022631329531,0.5915,0.370169769118384
cifar10_cnn,cnn_cifar,vsvi,True,4000,63987,79923,5437,0.58955,0.3621054152284073,0.58965,0.3625186864602583
cifar10_cnn,cnn_cifar,fsvi,True,4000,63987,66051,5437,0.58955,0.3621054152284073,0.58955,0.3621054152284073
cifar10_cnn,cnn_cifar,vsvi,True,4000,29249,91199,12261,0.5958,0.38799523530966123,0.6038,0.4213238830082879
cifar10_cnn,cnn_cifar,fsvi,True,4000,29249,55974,12261,0.5958,0.38799523530966123,0.59845,0.39901092068490834
cifar10_cnn,cnn_cifar,vsvi,True,4000,29249,6582,5437,0.58955,0.3621054152284073,0.59065,0.3666530895720718
cifar10_cnn,cnn_cifar,fsvi,True,4000,29249,99750,5437,0.58955,0.3621054152284073,0.5931,0.3767955638370365
cifar10_cnn,cnn_cifar,vsvi,True,4000,32305,63987,12261,0.57525,0.303303968363434,0.57205,0.2902200338193339
cifar10_cnn,cnn_cifar,fsvi,True,4000,32305,75200,12261,0.57525,0.303303968363434,0.57295,0.2938973504803008
cifar10_cnn,cnn_cifar,vsvi,True,4000,32305,60242,5437,0.5748,0.30146250773707695,0.5734,0.2957367474120194
cifar10_cnn,cnn_cifar,fsvi,True,4000,32305,8390,5437,0.5748,0.30146250773707695,0.57235,0.29144558833769474
cifar10_cnn,cnn_cifar,fsvi,True,4000,46642,43545,12261,0.5872,0.3524022631329531,0.5872,0.3524022631329531
cifar10_cnn,cnn_cifar,vsvi,True,4000,46642,72657,12261,0.5872,0.3524022631329531,0.58675,0.35054609802999925
cifar10_cnn,cnn_cifar,vsvi,True,4000,46642,55974,5437,0.5903,0.36520569769381844,0.5877,0.3544653739057504
cifar10_cnn,cnn_cifar,fsvi,True,4000,46642,69472,5437,0.5903,0.36520569769381844,0.59155,0.37037670291179364
cifar10_cnn,cnn_cifar,vsvi,True,4000,23091,83745,12261,0.59515,0.38529684648176526,0.59675,0.3919415482136213
cifar10_cnn,cnn_cifar,fsvi,True,4000,23091,85270,12261,0.59515,0.38529684648176526,0.59535,0.38612697195547346
cifar10_cnn,cnn_cifar,vsvi,True,4000,23091,54447,5437,0.60145,0.4115104455661496,0.60425,0.42320532082247064
cifar10_cnn,cnn_cifar,fsvi,True,4000,23091,77375,5437,0.60145,0.4115104455661496,0.6054,0.42801680299910344
cifar10_cnn,cnn_cifar,fsvi,True,4000,75316,80051,12261,0.5763,0.3076027008101072,0.57265,0.29267136023169826
cifar10_cnn,cnn_cifar,vsvi,True,4000,75316,38566,12261,0.5763,0.3076027008101072,0.5728,0.29328432800045073
cifar10_cnn,cnn_cifar,vsvi,True,4000,75316,28854,5437,0.52885,0.11552832312129686,0.51705,0.0682264530056791
cifar10_cnn,cnn_cifar,fsvi,True,4000,75316,28854,5437,0.52885,0.11552832312129686,0.51705,0.0682264530056791
cifar10_cnn,cnn_cifar,fsvi,True,4000,93296,57160,12261,0.5981,0.39755466259535577,0.5969,0.392564925051484
cifar10_cnn,cnn_cifar,vsvi,True,4000,93296,27476,12261,0.5981,0.39755466259535577,0.5972,0.39381190482062794
cifar10_cnn,cnn_cifar,vsvi,True,4000,93296,19727,5437,0.5968,0.3921493321323923,0.6003,0.40671526454051926
cifar10_cnn,cnn_cifar,fsvi,True,4000,93296,55974,5437,0.5968,0.3921493321323923,0.59775,0.3960988204659416
cifar10_cnn,cnn_cifar,vsvi,True,4000,56886,99750,12261,0.6033,0.4192342579264313,0.60635,0.4319951874723243
cifar10_cnn,cnn_cifar,fsvi,True,4000,56886,59329,12261,0.6033,0.4192342579264313,0.60545,0.42822610823333146
cifar10_cnn,cnn_cifar,fsvi,True,4000,56886,46642,5437,0.60015,0.4060901471934547,0.60335,0.41944317977159806
cifar10_cnn,cnn_cifar,vsvi,True,4000,56886,9366,5437,0.60015,0.4060901471934547,0.5988,0.40046759645769275
cifar10_cnn,cnn_cifar,fsvi,True,4000,5689,68585,12261,0.58125,0.32790687376229005,0.57985,0.322157659028485
cifar10_cnn,cnn_cifar,vsvi,True,4000,5689,59329,12261,0.58125,0.32790687376229005,0.58175,0.32996146231546775
cifar10_cnn,cnn_cifar,vsvi,True,4000,5689,52484,5437,0.6052,0.42717967435487414,0.6066,0.43304268929952217
cifar10_cnn,cnn_cifar,fsvi,True,4000,5689,50072,5437,0.6052,0.42717967435487414,0.6065,0.4326236605266471
cifar10_cnn,cnn_cifar,vsvi,True,4000,77375,68544,12261,0.5812,0.32770145269974627,0.58095,0.3266744500839555
cifar10_cnn,cnn_cifar,fsvi,True,4000,77375,30158,12261,0.5812,0.32770145269974627,0.58045,0.3246209564679664
cifar10_cnn,cnn_cifar,vsvi,True,4000,77375,94459,5437,0.594,0.3805261597609122,0.592,0.3722394604798438
cifar10_cnn,cnn_cifar,fsvi,True,4000,77375,5779,5437,0.594,0.3805261597609122,0.59515,0.38529684648176526
cifar10_cnn,cnn_cifar,vsvi,True,4000,48704,28317,12261,0.5886,0.3581808585805157,0.58765,0.3542590292994987
cifar10_cnn,cnn_cifar,fsvi,True,4000,48704,46642,12261,0.5886,0.3581808585805157,0.5884,0.3573549847673881
cifar10_cnn,cnn_cifar,vsvi,True,4000,48704,44242,5437,0.5965,0.3909027538279675,0.59695,0.39277273406178725
cifar10_cnn,cnn_cifar,fsvi,True,4000,48704,2637,5437,0.5965,0.3909027538279675,0.6012,0.41046761979113594
cifar10_cnn,cnn_cifar,vsvi,True,4000,12397,3228,12261,0.58575,0.34642342108123264,0.5806,0.32523693312271
cifar10_cnn,cnn_cifar,fsvi,True,4000,12397,57873,12261,0.58575,0.34642342108123264,0.5788,0.3178492144975083
cifar10_cnn,cnn_cifar,fsvi,True,4000,12397,91199,5437,0.5904,0.3656191995609649,0.591,0.3681008613632963
cifar10_cnn,cnn_cifar,vsvi,True,4000,12397,22406,5437,0.5904,0.3656191995609649,0.5863,0.3486905305028037
cifar10_cnn,cnn_cifar,vsvi,True,4000,81886,54584,12261,0.6062,0.4313667984186774,0.6083,0.44017194065487386
cifar10_cnn,cnn_cifar,fsvi,True,4000,81886,66987,12261,0.6062,0.4313667984186774,0.606,0.4305290767713805
cifar10_cnn,cnn_cifar,fsvi,True,4000,81886,3228,5437,0.58625,0.3484843930692167,0.57735,0.3119042550229283
cifar10_cnn,cnn_cifar,vsvi,True,4000,81886,57676,5437,0.58625,0.3484843930692167,0.57985,0.322157659028485
cifar10_cnn,cnn_cifar,vsvi,True,4000,79427,32305,12261,0.5967,0.39173377264871384,0.59965,0.40400698715908734
cifar10_cnn,cnn_cifar,fsvi,True,4000,79427,70972,12261,0.5967,0.39173377264871384,0.6004,0.40713205298490857
cifar10_cnn,cnn_cifar,vsvi,True,4000,79427,96079,5437,0.60345,0.41986105053457845,0.603,0.41798091603999493
cifar10_cnn,cnn_cifar,fsvi,True,4000,79427,95438,5437,0.60345,0.41986105053457845,0.60595,0.4303196696148378
cifar10_cnn,cnn_cifar,vsvi,True,4000,78404,30546,12261,0.58445,0.341068290054744,0.5825,0.33304464114894544
cifar10_cnn,cnn_cifar,fsvi,True,4000,78404,17485,12261,0.58445,0.341068290054744,0.5837,0.3379809980088156
cifar10_cnn,cnn_cifar,vsvi,True,4000,78404,39284,5437,0.58135,0.3283177364641765,0.58255,0.3332502420259408
cifar10_cnn,cnn_cifar,fsvi,True,4000,78404,94951,5437,0.58135,0.3283177364641765,0.58255,0.3332502420259408
cifar10_cnn,cnn_cifar,vsvi,True,4000,22085,5521,12261,0.60405,0.4223690353091513,0.6079,0.4384934854563908
cifar10_cnn,cnn_cifar,fsvi,True,4000,22085,13432,12261,0.60405,0.4223690353091513,0.6039,0.42174191668598454
cifar10_cnn,cnn_cifar,vsvi,True,4000,22085,93296,5437,0.59765,0.3956829417318482,0.5978,0.3963067725112859
cifar10_cnn,cnn_cifar,fsvi,True,4000,22085,4980,5437,0.59765,0.3956829417318482,0.6032,0.41881644128302836
cifar10_cnn,cnn_cifar,vsvi,True,4000,25708,8688,12261,0.57735,0.3119042550229283,0.57455,0.30043969340807636
cifar10_cnn,cnn_cifar,fsvi,True,4000,25708,11495,12261,0.57735,0.3119042550229283,0.5723,0.2912413141821938
cifar10_cnn,cnn_cifar,vsvi,True,4000,25708,21360,5437,0.5872,0.3524022631329531,0.5839,0.33880411930059623
cifar10_cnn,cnn_cifar,fsvi,True,4000,25708,49036,5437,0.5872,0.3524022631329531,0.5858,0.34662948543214933
cifar10_cnn,cnn_cifar,vsvi,True,4000,55884,68536,12261,0.59675,0.3919415482136213,0.5963,0.3900718682701652
cifar10_cnn,cnn_cifar,fsvi,True,4000,55884,23691,12261,0.59675,0.3919415482136213,0.5968,0.3921493321323923
cifar10_cnn,cnn_cifar,fsvi,True,4000,55884,71441,5437,0.59825,0.39817872217086053,0.58005,0.32297865014977944
cifar10_cnn,cnn_cifar,vsvi,True,4000,55884,96065,5437,0.59825,0.39817872217086053,0.5962,0.3896564753652337
cifar10_cnn,cnn_cifar,fsvi,True,4000,2637,65622,12261,0.60115,0.41025908106377945,0.60025,0.40650688338729873
cifar10_cnn,cnn_cifar,vsvi,True,4000,2637,66835,12261,0.60115,0.41025908106377945,0.60195,0.41359675984644817
cifar10_cnn,cnn_cifar,vsvi,True,4000,2637,44242,5437,0.5676,0.2720658595208343,0.56365,0.2559888178812199
cifar10_cnn,cnn_cifar,fsvi,True,4000,2637,19556,5437,0.5676,0.2720658595208343,0.56515,0.26209003860096614
cifar10_cnn,cnn_cifar,vsvi,True,4000,89680,12397,12261,0.60755,0.43702533578179825,0.6091,0.44353068504352966
cifar10_cnn,cnn_cifar,fsvi,True,4000,89680,29249,12261,0.60755,0.43702533578179825,0.6074,0.43639627076928794
cifar10_cnn,cnn_cifar,fsvi,True,4000,89680,27476,5437,0.59355,0.37866053630696167,0.59235,0.3736887132918485
cifar10_cnn,cnn_cifar,vsvi,True,4000,89680,38705,5437,0.59355,0.37866053630696167,0.5941,0.3809408315168436
cifar10_cnn,cnn_cifar,vsvi,True,4000,57545,23523,12261,0.59695,0.39277273406178725,0.59885,0.4006757271938508
cifar10_cnn,cnn_cifar,fsvi,True,4000,57545,92360,12261,0.59695,0.39277273406178725,0.5977,0.39589087687446606
cifar10_cnn,cnn_cifar,vsvi,True,4000,57545,29249,5437,0.59545,0.38654208396015627,0.5976,0.39547501503307825
cifar10_cnn,cnn_cifar,fsvi,True,4000,57545,61751,5437,0.59545,0.38654208396015627,0.59365,0.37907506291258747
cifar10_cnn,cnn_cifar,fsvi,True,4000,6746,52358,12261,0.5927,0.37513835413942564,0.5883,0.3569420930945515
cifar10_cnn,cnn_cifar,vsvi,True,4000,6746,47621,12261,0.5927,0.37513835413942564,0.59155,0.37037670291179364
cifar10_cnn,cnn_cifar,vsvi,True,4000,6746,38276,5437,0.59015,0.36458550277603824,0.58895,0.3596264288066509
cifar10_cnn,cnn_cifar,fsvi,True,4000,6746,54042,5437,0.59015,0.36458550277603824,0.58935,0.3612789644863773
cifar10_cnn,cnn_cifar,vsvi,True,4000,11819,38963,12261,0.60175,0.4127621278730234,0.6034,0.4196521106392653
cifar10_cnn,cnn_cifar,fsvi,True,4000,11819,93296,12261,0.60175,0.4127621278730234,0.6012,0.41046761979113594
cifar10_cnn,cnn_cifar,vsvi,True,4000,11819,59329,5437,0.6034,0.4196521106392653,0.6053,0.42759822022884
cifar10_cnn,cnn_cifar,fsvi,True,4000,11819,6200,5437,0.6034,0.4196521106392653,0.60515,0.4269704152410227
cifar10_cnn,cnn_cifar,vsvi,True,4000,67950,96385,12261,0.6018,0.4129707725658489,0.60385,0.4215328953101333
cifar10_cnn,cnn_cifar,fsvi,True,4000,67950,85918,12261,0.6018,0.4129707725658489,0.6025,0.4158927312704237
cifar10_cnn,cnn_cifar,vsvi,True,4000,67950,6582,5437,0.6116,0.45404273763773756,0.61515,0.4690124925258514
cifar10_cnn,cnn_cifar,fsvi,True,4000,67950,61220,5437,0.6116,0.45404273763773756,0.6153,0.46964614398819504
cifar10_cnn,cnn_cifar,vsvi,True,4000,11815,9819,12261,0.58595,0.34724772222490213,0.5854,0.34498117425610647
cifar10_cnn,cnn_cifar,fsvi,True,4000,11815,96070,12261,0.58595,0.34724772222490213,0.58545,0.3451871877325061
cifar10_cnn,cnn_cifar,vsvi,True,4000,11815,45704,5437,0.58565,0.3460113142208322,0.5855,0.3453932084624224
cifar10_cnn,cnn_cifar,fsvi,True,4000,11815,17505,5437,0.58565,0.3460113142208322,0.5893,0.361072370881355
cifar10_cnn,cnn_cifar,vsvi,True,4000,96070,61803,12261,0.5837,0.3379809980088156,0.58175,0.32996146231546775
cifar10_cnn,cnn_cifar,fsvi,True,4000,96070,88987,12261,0.5837,0.3379809980088156,0.582,0.3309890152066814
cifar10_cnn,cnn_cifar,vsvi,True,4000,96070,18192,5437,0.58335,0.3365408084416503,0.58235,0.33242788034674575
cifar10_cnn,cnn_cifar,fsvi,True,4000,96070,18408,5437,0.58335,0.3365408084416503,0.5798,0.321952428076655
cifar10_cnn,cnn_cifar,vsvi,True,4000,1526,71163,12261,0.59385,0.37990421272328645,0.59445,0.38239243778820015
cifar10_cnn,cnn_cifar,fsvi,True,4000,1526,39284,12261,0.59385,0.37990421272328645,0.5931,0.3767955638370365
cifar10_cnn,cnn_cifar,vsvi,True,4000,1526,79377,5437,0.5912,0.36892833074449716,0.5922,0.37306755752713583
cifar10_cnn,cnn_cifar,fsvi,True,4000,1526,78404,5437,0.5912,0.36892833074449716,0.59085,0.36748034111163375
cifar10_cnn,cnn_cifar,fsvi,True,4000,71163,65622,12261,0.58125,0.32790687376229005,0.5784,0.31620867361740246
cifar10_cnn,cnn_cifar,vsvi,True,4000,71163,86225,12261,0.58125,0.32790687376229005,0.5778,0.3137486526179146
cifar10_cnn,cnn_cifar,fsvi,True,4000,71163,19556,5437,0.58465,0.3418918393012469,0.58395,0.33900991737813546
cifar10_cnn,cnn_cifar,vsvi,True,4000,71163,45569,5437,0.58465,0.3418918393012469,0.5765,0.30842182561700476
cifar10_cnn,cnn_cifar,fsvi,True,4000,84713,11495,12261,0.5829,0.3346896438486044,0.5772,0.31128957290363346
cifar10_cnn,cnn_cifar,vsvi,True,4000,84713,38705,12261,0.5829,0.3346896438486044,0.5815,0.3289340820291892
cifar10_cnn,cnn_cifar,vsvi,True,4000,84713,33614,5437,0.5888,0.3590068532737111,0.59075,0.36706669981577295
cifar10_cnn,cnn_cifar,fsvi,True,4000,84713,75534,5437,0.5888,0.3590068532737111,0.5894,0.36148556571876134
cifar10_cnn,cnn_cifar,fsvi,True,4000,13432,15795,12261,0.60365,0.4206969004952316,0.60345,0.41986105053457845
cifar10_cnn,cnn_cifar,vsvi,True,4000,13432,55462,12261,0.60365,0.4206969004952316,0.6054,0.42801680299910344
cifar10_cnn,cnn_cifar,vsvi,True,4000,13432,52484,5437,0.60325,0.4190253450986225,0.60745,0.43660594965648675
cifar10_cnn,cnn_cifar,fsvi,True,4000,13432,95438,5437,0.60325,0.4190253450986225,0.6066,0.43304268929952217
cifar10_cnn,cnn_cifar,vsvi,True,4000,40448,77060,12261,0.57585,0.3057600438611726,0.5727,0.2928756767498324
cifar10_cnn,cnn_cifar,fsvi,True,4000,40448,48991,12261,0.57585,0.3057600438611726,0.5722,0.2908327839677048
cifar10_cnn,cnn_cifar,vsvi,True,4000,40448,86225,5437,0.5855,0.3453932084624224,0.5786,0.31702889117194605
cifar10_cnn,cnn_cifar,fsvi,True,4000,40448,51197,5437,0.5855,0.3453932084624224,0.5908,0.3672735165797534
cifar10_cnn,cnn_cifar,fsvi,True,4000,45569,39284,12261,0.61115,0.4521487630823193,0.6147,0.46711209228085204
cifar10_cnn,cnn_cifar,vsvi,True,4000,45569,89911,12261,0.61115,0.4521487630823193,0.61565,0.47112502444373966
cifar10_cnn,cnn_cifar,fsvi,True,4000,45569,60752,5437,0.6067,0.43346175551048843,0.6086,0.441431182500895
cifar10_cnn,cnn_cifar,vsvi,True,4000,45569,94589,5437,0.6067,0.43346175551048843,0.60985,0.44668174472647704
cifar10_cnn,cnn_cifar,vsvi,True,4000,39284,22406,12261,0.5887,0.35859384079783724,0.5895,0.36189879108494283
cifar10_cnn,cnn_cifar,fsvi,True,4000,39284,45569,12261,0.5887,0.35859384079783724,0.5828,0.3342783511944324
cifar10_cnn,cnn_cifar,vsvi,True,4000,39284,92897,5437,0.57685,0.3098555412571835,0.576,0.30637420546393324
cifar10_cnn,cnn_cifar,fsvi,True,4000,39284,33916,5437,0.57685,0.3098555412571835,0.57415,0.2988035146351087
cifar10_cnn,cnn_cifar,vsvi,True,4000,47621,11815,12261,0.5881,0.35611640002387507,0.58965,0.3625186864602583
cifar10_cnn,cnn_cifar,fsvi,True,4000,47621,27469,12261,0.5881,0.35611640002387507,0.58835,0.3571485351655031
cifar10_cnn,cnn_cifar,vsvi,True,4000,47621,80051,5437,0.5882,0.3565292315262053,0.59105,0.3683077170154027
cifar10_cnn,cnn_cifar,fsvi,True,4000,47621,1693,5437,0.5882,0.3565292315262053,0.59105,0.3683077170154027
cifar10_cnn,cnn_cifar,fsvi,True,4000,64007,3228,12261,0.6078,0.4380739667204468,0.6085,0.44101139699672426
cifar10_cnn,cnn_cifar,vsvi,True,4000,64007,62875,12261,0.6078,0.4380739667204468,0.605,0.42634269312971956
cifar10_cnn,cnn_cifar,vsvi,True,4000,64007,35296,5437,0.58075,0.3258529709472002,0.5807,0.3256476182012871
cifar10_cnn,cnn_cifar,fsvi,True,4000,64007,12306,5437,0.58075,0.3258529709472002,0.5793,0.31990048750610345
cifar10_cnn,cnn_cifar,vsvi,True,4000,57864,95574,12261,0.59395,0.38031883600712857,0.59535,0.38612697195547346
cifar10_cnn,cnn_cifar,fsvi,True,4000,57864,10860,12261,0.59395,0.38031883600712857,0.59345,0.3782460418486678
cifar10_cnn,cnn_cifar,vsvi,True,4000,57864,55974,5437,0.5983,0.3983867590307498,0.5983,0.3983867590307498
cifar10_cnn,cnn_cifar,fsvi,True,4000,57864,43602,5437,0.5983,0.3983867590307498,0.5976,0.39547501503307825
cifar10_cnn,cnn_cifar,vsvi,True,4000,52747,75534,12261,0.6023,0.4150577078360302,0.6032,0.41881644128302836
cifar10_cnn,cnn_cifar,fsvi,True,4000,52747,96385,12261,0.6023,0.4150577078360302,0.6023,0.4150577078360302
cifar10_cnn,cnn_cifar,vsvi,True,4000,52747,63200,5437,0.5967,0.39173377264871384,0.59635,0.3902795771836537
cifar10_cnn,cnn_cifar,fsvi,True,4000,52747,38142,5437,0.5967,0.39173377264871384,0.59735,0.3944355080216791
cifar10_cnn,cnn_cifar,vsvi,True,4000,86542,81596,12261,0.5969,0.392564925051484,0.59535,0.38612697195547346
cifar10_cnn,cnn_cifar,fsvi,True,4000,86542,47460,12261,0.5969,0.392564925051484,0.59695,0.39277273406178725
cifar10_cnn,cnn_cifar,vsvi,True,4000,86542,40740,5437,0.59885,0.4006757271938508,0.6,0.4054651081081642
cifar10_cnn,cnn_cifar,fsvi,True,4000,86542,61803,5437,0.59885,0.4006757271938508,0.59845,0.39901092068490834
cifar10_cnn,cnn_cifar,vsvi,True,4000,71798,61616,12261,0.59055,0.36623951034165897,0.5899,0.36355199861101595
cifar10_cnn,cnn_cifar,fsvi,True,4000,71798,25708,12261,0.59055,0.36623951034165897,0.59355,0.37866053630696167
cifar10_cnn,cnn_cifar,vsvi,True,4000,71798,72911,5437,0.58385,0.3385983283296197,0.5807,0.3256476182012871
cifar10_cnn,cnn_cifar,fsvi,True,4000,71798,77255,5437,0.58385,0.3385983283296197,0.58525,0.34436317730046656
cifar10_cnn,cnn_cifar,fsvi,True,4000,57873,33916,12261,0.5932,0.3772099460893719,0.59445,0.38239243778820015
cifar10_cnn,cnn_cifar,vsvi,True,4000,57873,94104,12261,0.5932,0.3772099460893719,0.59435,0.3819776525855595
cifar10_cnn,cnn_cifar,vsvi,True,4000,57873,68536,5437,0.5877,0.3544653739057504,0.5891,0.3602460726382774
cifar10_cnn,cnn_cifar,fsvi,True,4000,57873,13510,5437,0.5877,0.3544653739057504,0.58605,0.3476599165843743
cifar10_cnn,cnn_cifar,vsvi,True,4000,64258,71441,12261,0.58335,0.3365408084416503,0.5818,0.330166959066568
cifar10_cnn,cnn_cifar,fsvi,True,4000,64258,6746,12261,0.58335,0.3365408084416503,0.58205,0.3311945465490847
cifar10_cnn,cnn_cifar,vsvi,True,4000,64258,57545,5437,0.5708,0.28511587484613776,0.5663,0.26677092227843885
cifar10_cnn,cnn_cifar,fsvi,True,4000,64258,36531,5437,0.5708,0.28511587484613776,0.56675,0.26860336079192276
cifar10_cnn,cnn_cifar,vsvi,True,4000,94951,3207,12261,0.595,0.38467433843909055,0.599,0.4013001708088801
cifar10_cnn,cnn_cifar,fsvi,True,4000,94951,26346,12261,0.595,0.38467433843909055,0.5962,0.3896564753652337
cifar10_cnn,cnn_cifar,vsvi,True,4000,94951,55884,5437,0.58455,0.34148005034183765,0.58185,0.3303724627265511
cifar10_cnn,cnn_cifar,fsvi,True,4000,94951,61304,5437,0.58455,0.34148005034183765,0.5852,0.3441571927905972
