cfg_name,model,exptype,diffinit,t,attack_seed,other_seed,attack_index,accuracy_self,epsilon_self,accuracy_other,epsilon_other
cifar10_cnn,cnn_cifar,vsvi,True,4000,43545,22085,12261,0.59235,0.3736887132918485,0.58975,0.36293198831758405
cifar10_cnn,cnn_cifar,fsvi,True,4000,43545,43602,12261,0.59235,0.3736887132918485,0.5905,0.366032732344293
cifar10_cnn,cnn_cifar,fsvi,True,4000,43545,84713,5437,0.5746,0.3006442437790523,0.57165,0.288586297577926
cifar10_cnn,cnn_cifar,vsvi,True,4000,43545,61751,5437,0.5746,0.3006442437790523,0.56955,0.2800154022419574
cifar10_cnn,cnn_cifar,fsvi,True,4000,31259,22085,12261,0.57825,0.315593579685471,0.57265,0.29267136023169826
cifar10_cnn,cnn_cifar,vsvi,True,4000,31259,45637,12261,0.57825,0.315593579685471,0.57255,0.2922627453871057
cifar10_cnn,cnn_cifar,vsvi,True,4000,31259,40740,5437,0.60335,0.41944317977159806,0.60595,0.4303196696148378
cifar10_cnn,cnn_cifar,fsvi,True,4000,31259,77375,5437,0.60335,0.41944317977159806,0.6053,0.42759822022884
cifar10_cnn,cnn_cifar,fsvi,True,4000,92274,60255,12261,0.59965,0.40400698715908734,0.5984,0.3988028582827482
cifar10_cnn,cnn_cifar,vsvi,True,4000,92274,33857,12261,0.59965,0.40400698715908734,0.6007,0.4083826277869402
cifar10_cnn,cnn_cifar,vsvi,True,4000,92274,11025,5437,0.6089,0.4426907688530599,0.6111,0.4519383707391682
cifar10_cnn,cnn_cifar,fsvi,True,4000,92274,11815,5437,0.6089,0.4426907688530599,0.6104,0.44899390820186746
cifar10_cnn,cnn_cifar,vsvi,True,4000,5524,75534,12261,0.58355,0.3373637314770132,0.58215,0.3316056300355796
cifar10_cnn,cnn_cifar,fsvi,True,4000,5524,43068,12261,0.58355,0.3373637314770132,0.5823,0.33222230733994484
cifar10_cnn,cnn_cifar,vsvi,True,4000,5524,79427,5437,0.5745,0.30023514927538164,0.5724,0.2916498685314058
cifar10_cnn,cnn_cifar,fsvi,True,4000,5524,95436,5437,0.5745,0.30023514927538164,0.57175,0.2889946956986611
cifar10_cnn,cnn_cifar,vsvi,True,4000,5521,60393,12261,0.58525,0.34436317730046656,0.5856,0.34580527170182856
cifar10_cnn,cnn_cifar,fsvi,True,4000,5521,80368,12261,0.58525,0.34436317730046656,0.5861,0.3478660247276966
cifar10_cnn,cnn_cifar,vsvi,True,4000,5521,32358,5437,0.57375,0.2971677327770283,0.5741,0.2985990202444235
cifar10_cnn,cnn_cifar,fsvi,True,4000,5521,86225,5437,0.57375,0.2971677327770283,0.56685,0.2690106301274582
cifar10_cnn,cnn_cifar,vsvi,True,4000,19556,49781,12261,0.60835,0.44038179042021036,0.60855,0.4412212849666429
cifar10_cnn,cnn_cifar,fsvi,True,4000,19556,51265,12261,0.60835,0.44038179042021036,0.60815,0.4395424485655716
cifar10_cnn,cnn_cifar,vsvi,True,4000,19556,1897,5437,0.5945,0.382599842575369,0.5964,0.3904872944111296
cifar10_cnn,cnn_cifar,fsvi,True,4000,19556,83745,5437,0.5945,0.382599842575369,0.5926,0.3747241313467595
cifar10_cnn,cnn_cifar,fsvi,True,4000,6324,78662,12261,0.59175,0.3712045165435188,0.58935,0.3612789644863773
cifar10_cnn,cnn_cifar,vsvi,True,4000,6324,86542,12261,0.59175,0.3712045165435188,0.5916,0.37058364454613424
cifar10_cnn,cnn_cifar,vsvi,True,4000,6324,28648,5437,0.5901,0.36437878655283107,0.59015,0.36458550277603824
cifar10_cnn,cnn_cifar,fsvi,True,4000,6324,55289,5437,0.5901,0.36437878655283107,0.58985,0.3633453208390925
cifar10_cnn,cnn_cifar,vsvi,True,4000,94459,63200,12261,0.604,0.4221599866803343,0.6082,0.4397522697328238
cifar10_cnn,cnn_cifar,fsvi,True,4000,94459,25682,12261,0.604,0.4221599866803343,0.6076,0.4372350430304099
cifar10_cnn,cnn_cifar,vsvi,True,4000,94459,9071,5437,0.59815,0.39776267395818565,0.59805,0.3973466597215038
cifar10_cnn,cnn_cifar,fsvi,True,4000,94459,69878,5437,0.59815,0.39776267395818565,0.59875,0.4002594742808994
cifar10_cnn,cnn_cifar,vsvi,True,4000,36094,78662,12261,0.5895,0.36189879108494283,0.5878,0.3548780855284583
cifar10_cnn,cnn_cifar,fsvi,True,4000,36094,39978,12261,0.5895,0.36189879108494283,0.58655,0.34972132778355375
cifar10_cnn,cnn_cifar,vsvi,True,4000,36094,56143,5437,0.606,0.4305290767713805,0.60935,0.4445807968267579
cifar10_cnn,cnn_cifar,fsvi,True,4000,36094,16593,5437,0.606,0.4305290767713805,0.6115,0.4536217853195251
cifar10_cnn,cnn_cifar,vsvi,True,4000,42167,11819,12261,0.57835,0.3160036357207602,0.57825,0.315593579685471
cifar10_cnn,cnn_cifar,fsvi,True,4000,42167,3236,12261,0.57835,0.3160036357207602,0.57575,0.3053506345864589
cifar10_cnn,cnn_cifar,vsvi,True,4000,42167,58881,5437,0.5756,0.30473656827338474,0.5698,0.28103520523017805
cifar10_cnn,cnn_cifar,fsvi,True,4000,42167,30546,5437,0.5756,0.30473656827338474,0.5698,0.28103520523017805
cifar10_cnn,cnn_cifar,vsvi,True,4000,28854,60255,12261,0.5645,0.2594455872971592,0.5574,0.23061668743089853
cifar10_cnn,cnn_cifar,fsvi,True,4000,28854,67950,12261,0.5645,0.2594455872971592,0.55665,0.2275771503487002
cifar10_cnn,cnn_cifar,fsvi,True,4000,28854,4847,5437,0.6099,0.4468918927897998,0.6128,0.4590972630239597
cifar10_cnn,cnn_cifar,vsvi,True,4000,28854,69878,5437,0.6099,0.4468918927897998,0.6148,0.4675343317404704
cifar10_cnn,cnn_cifar,vsvi,True,4000,7427,59530,12261,0.60375,0.4211148797752921,0.60355,0.42027895742872823
cifar10_cnn,cnn_cifar,fsvi,True,4000,7427,51197,12261,0.60375,0.4211148797752921,0.6049,0.42592425769552344
cifar10_cnn,cnn_cifar,vsvi,True,4000,7427,15275,5437,0.60565,0.4290634216188114,0.61155,0.4538322565369424
cifar10_cnn,cnn_cifar,fsvi,True,4000,7427,52747,5437,0.60565,0.4290634216188114,0.6056,0.4288540793947587
cifar10_cnn,cnn_cifar,vsvi,True,4000,52484,47934,12261,0.6032,0.41881644128302836,0.60055,0.40775730107244845
cifar10_cnn,cnn_cifar,fsvi,True,4000,52484,68927,12261,0.6032,0.41881644128302836,0.60335,0.41944317977159806
cifar10_cnn,cnn_cifar,vsvi,True,4000,52484,46807,5437,0.5906,0.36644629608263324,0.58995,0.3637586840635079
cifar10_cnn,cnn_cifar,fsvi,True,4000,52484,38963,5437,0.5906,0.36644629608263324,0.59075,0.36706669981577295
cifar10_cnn,cnn_cifar,fsvi,True,4000,61701,68781,12261,0.6052,0.42717967435487414,0.6085,0.44101139699672426
cifar10_cnn,cnn_cifar,vsvi,True,4000,61701,68781,12261,0.6052,0.42717967435487414,0.6085,0.44101139699672426
cifar10_cnn,cnn_cifar,vsvi,True,4000,61701,2674,5437,0.60225,0.4148489742770842,0.6093,0.4443707551934236
cifar10_cnn,cnn_cifar,fsvi,True,4000,61701,11025,5437,0.60225,0.4148489742770842,0.60805,0.43912283479227726
cifar10_cnn,cnn_cifar,vsvi,True,4000,45637,8688,12261,0.6047,0.4250874969765274,0.6061,0.4309479189803791
cifar10_cnn,cnn_cifar,fsvi,True,4000,45637,84908,12261,0.6047,0.4250874969765274,0.60615,0.43115735404325883
cifar10_cnn,cnn_cifar,vsvi,True,4000,45637,34164,5437,0.59205,0.3724464729021564,0.5904,0.3656191995609649
cifar10_cnn,cnn_cifar,fsvi,True,4000,45637,76078,5437,0.59205,0.3724464729021564,0.59095,0.3678940134985423
cifar10_cnn,cnn_cifar,vsvi,True,4000,28853,52232,12261,0.59355,0.37866053630696167,0.59585,0.38820286135696175
cifar10_cnn,cnn_cifar,fsvi,True,4000,28853,18602,12261,0.59355,0.37866053630696167,0.59545,0.38654208396015627
cifar10_cnn,cnn_cifar,vsvi,True,4000,28853,62875,5437,0.59835,0.398594804399704,0.5933,0.37762436035141894
cifar10_cnn,cnn_cifar,fsvi,True,4000,28853,66835,5437,0.59835,0.398594804399704,0.59835,0.398594804399704
cifar10_cnn,cnn_cifar,fsvi,True,4000,80051,49781,12261,0.5938,0.3796969131833751,0.59325,0.377417149216726
cifar10_cnn,cnn_cifar,vsvi,True,4000,80051,97502,12261,0.5938,0.3796969131833751,0.5932,0.3772099460893719
cifar10_cnn,cnn_cifar,vsvi,True,4000,80051,72634,5437,0.57075,0.28491178563231984,0.56085,0.24461244972810578
cifar10_cnn,cnn_cifar,fsvi,True,4000,80051,4149,5437,0.57075,0.28491178563231984,0.5615,0.24725196236626015
cifar10_cnn,cnn_cifar,vsvi,True,4000,56565,87124,12261,0.5964,0.3904872944111296,0.59385,0.37990421272328645
cifar10_cnn,cnn_cifar,fsvi,True,4000,56565,54224,12261,0.5964,0.3904872944111296,0.5946,0.3830146765460978
cifar10_cnn,cnn_cifar,vsvi,True,4000,56565,96502,5437,0.5956,0.3871648136635377,0.59605,0.3890334482382928
cifar10_cnn,cnn_cifar,fsvi,True,4000,56565,11506,5437,0.5956,0.3871648136635377,0.59665,0.39152600543268135
cifar10_cnn,cnn_cifar,vsvi,True,4000,24846,34164,12261,0.5843,0.3404507033017997,0.5812,0.32770145269974627
cifar10_cnn,cnn_cifar,fsvi,True,4000,24846,46642,12261,0.5843,0.3404507033017997,0.5832,0.3359236902552914
cifar10_cnn,cnn_cifar,vsvi,True,4000,24846,60242,5437,0.58965,0.3625186864602583,0.5904,0.3656191995609649
cifar10_cnn,cnn_cifar,fsvi,True,4000,24846,710,5437,0.58965,0.3625186864602583,0.5899,0.36355199861101595
cifar10_cnn,cnn_cifar,vsvi,True,4000,19727,91469,12261,0.58675,0.35054609802999925,0.5828,0.3342783511944324
cifar10_cnn,cnn_cifar,fsvi,True,4000,19727,52484,12261,0.58675,0.35054609802999925,0.5842,0.34003901452972823
cifar10_cnn,cnn_cifar,vsvi,True,4000,19727,4847,5437,0.58135,0.3283177364641765,0.5768,0.30965070542664963
cifar10_cnn,cnn_cifar,fsvi,True,4000,19727,60994,5437,0.58135,0.3283177364641765,0.57685,0.3098555412571835
cifar10_cnn,cnn_cifar,vsvi,True,4000,1297,91260,12261,0.5943,0.3817702721602136,0.5967,0.39173377264871384
cifar10_cnn,cnn_cifar,fsvi,True,4000,1297,64880,12261,0.5943,0.3817702721602136,0.5953,0.3859194282775247
cifar10_cnn,cnn_cifar,vsvi,True,4000,1297,24707,5437,0.59075,0.36706669981577295,0.58895,0.3596264288066509
cifar10_cnn,cnn_cifar,fsvi,True,4000,1297,6582,5437,0.59075,0.36706669981577295,0.5904,0.3656191995609649
cifar10_cnn,cnn_cifar,fsvi,True,4000,63665,91469,12261,0.5745,0.30023514927538164,0.5696,0.2802193512501914
cifar10_cnn,cnn_cifar,vsvi,True,4000,63665,92360,12261,0.5745,0.30023514927538164,0.5686,0.2761414652618434
cifar10_cnn,cnn_cifar,vsvi,True,4000,63665,68927,5437,0.5792,0.3194901796480067,0.57725,0.31149446045591517
cifar10_cnn,cnn_cifar,fsvi,True,4000,63665,54042,5437,0.5792,0.3194901796480067,0.57695,0.3102652322701666
cifar10_cnn,cnn_cifar,vsvi,True,4000,66835,42167,12261,0.5859,0.34704163599922133,0.5863,0.3486905305028037
cifar10_cnn,cnn_cifar,fsvi,True,4000,66835,35161,12261,0.5859,0.34704163599922133,0.58435,0.340656558402069
cifar10_cnn,cnn_cifar,vsvi,True,4000,66835,43634,5437,0.5983,0.3983867590307498,0.5998,0.4046318441652756
cifar10_cnn,cnn_cifar,fsvi,True,4000,66835,43545,5437,0.5983,0.3983867590307498,0.6011,0.41005055113375527
cifar10_cnn,cnn_cifar,vsvi,True,4000,41136,30496,12261,0.59225,0.37327460153777187,0.59265,0.37493123876885864
cifar10_cnn,cnn_cifar,fsvi,True,4000,41136,17271,12261,0.59225,0.37327460153777187,0.58845,0.3575614419050185
cifar10_cnn,cnn_cifar,fsvi,True,4000,41136,75701,5437,0.58355,0.3373637314770132,0.58245,0.3328390472465476
cifar10_cnn,cnn_cifar,vsvi,True,4000,41136,710,5437,0.58355,0.3373637314770132,0.5827,0.33386708655152164
cifar10_cnn,cnn_cifar,vsvi,True,4000,85270,57864,12261,0.59635,0.3902795771836537,0.5962,0.3896564753652337
cifar10_cnn,cnn_cifar,fsvi,True,4000,85270,64880,12261,0.59635,0.3902795771836537,0.59985,0.4048401471478818
cifar10_cnn,cnn_cifar,vsvi,True,4000,85270,50627,5437,0.59795,0.3969306794206583,0.59745,0.3948512855497733
cifar10_cnn,cnn_cifar,fsvi,True,4000,85270,15984,5437,0.59795,0.3969306794206583,0.5989,0.40088386649440944
cifar10_cnn,cnn_cifar,vsvi,True,4000,20760,72745,12261,0.5946,0.3830146765460978,0.5906,0.36644629608263324
cifar10_cnn,cnn_cifar,fsvi,True,4000,20760,78871,12261,0.5946,0.3830146765460978,0.5973,0.3942276318808521
cifar10_cnn,cnn_cifar,vsvi,True,4000,20760,43634,5437,0.59175,0.3712045165435188,0.59335,0.3778315794983641
cifar10_cnn,cnn_cifar,fsvi,True,4000,20760,28406,5437,0.59175,0.3712045165435188,0.5918,0.37141148959036474
cifar10_cnn,cnn_cifar,vsvi,True,4000,4385,76890,12261,0.58715,0.3521959929476524,0.58425,0.3402448553459305
cifar10_cnn,cnn_cifar,fsvi,True,4000,4385,51197,12261,0.58715,0.3521959929476524,0.5867,0.35033989441412755
cifar10_cnn,cnn_cifar,vsvi,True,4000,4385,52358,5437,0.5986,0.39963515905636093,0.60615,0.43115735404325883
cifar10_cnn,cnn_cifar,fsvi,True,4000,4385,70972,5437,0.5986,0.39963515905636093,0.60465,0.4248783297143486
cifar10_cnn,cnn_cifar,fsvi,True,4000,69878,43068,12261,0.58965,0.3625186864602583,0.587,0.3515772268670635
cifar10_cnn,cnn_cifar,vsvi,True,4000,69878,37792,12261,0.58965,0.3625186864602583,0.58865,0.35838734590926646
cifar10_cnn,cnn_cifar,vsvi,True,4000,69878,16593,5437,0.58665,0.35013369817094825,0.58685,0.3509585273989394
cifar10_cnn,cnn_cifar,fsvi,True,4000,69878,33916,5437,0.58665,0.35013369817094825,0.5821,0.33140008482382
cifar10_cnn,cnn_cifar,vsvi,True,4000,11506,48185,12261,0.5896,0.36231204701856706,0.5892,0.36065920653407174
cifar10_cnn,cnn_cifar,fsvi,True,4000,11506,710,12261,0.5896,0.36231204701856706,0.59205,0.3724464729021564
cifar10_cnn,cnn_cifar,vsvi,True,4000,11506,64258,5437,0.57215,0.2906285278996601,0.57165,0.288586297577926
cifar10_cnn,cnn_cifar,fsvi,True,4000,11506,40448,5437,0.57215,0.2906285278996601,0.57155,0.2881779233566596
cifar10_cnn,cnn_cifar,vsvi,True,4000,23691,81886,12261,0.588,0.3557035985491004,0.58405,0.3394215348718083
cifar10_cnn,cnn_cifar,fsvi,True,4000,23691,15795,12261,0.588,0.3557035985491004,0.58275,0.33407271537392197
cifar10_cnn,cnn_cifar,vsvi,True,4000,23691,38678,5437,0.5897,0.36272533355831804,0.58565,0.3460113142208322
cifar10_cnn,cnn_cifar,fsvi,True,4000,23691,43602,5437,0.5897,0.36272533355831804,0.58725,0.352608540738785
cifar10_cnn,cnn_cifar,vsvi,True,4000,9366,61803,12261,0.58305,0.3353066354333474,0.5784,0.31620867361740246
cifar10_cnn,cnn_cifar,fsvi,True,4000,9366,91260,12261,0.58305,0.3353066354333474,0.586,0.34745381575169815
cifar10_cnn,cnn_cifar,vsvi,True,4000,9366,93072,5437,0.59615,0.3894487913638355,0.59875,0.4002594742808994
cifar10_cnn,cnn_cifar,fsvi,True,4000,9366,56886,5437,0.59615,0.3894487913638355,0.5985,0.3992189916112116
cifar10_cnn,cnn_cifar,vsvi,True,4000,29900,97389,12261,0.5892,0.36065920653407174,0.589,0.35983296915535207
cifar10_cnn,cnn_cifar,fsvi,True,4000,29900,39283,12261,0.5892,0.36065920653407174,0.593,0.3763812135551304
cifar10_cnn,cnn_cifar,vsvi,True,4000,29900,15275,5437,0.5848,0.3425095765838898,0.58645,0.3493089868295988
cifar10_cnn,cnn_cifar,fsvi,True,4000,29900,93296,5437,0.5848,0.3425095765838898,0.5773,0.31169935449414377
cifar10_cnn,cnn_cifar,fsvi,True,4000,82125,4847,12261,0.59575,0.3877876175216353,0.5971,0.39339621135564506
cifar10_cnn,cnn_cifar,vsvi,True,4000,82125,78461,12261,0.59575,0.3877876175216353,0.59575,0.3877876175216353
cifar10_cnn,cnn_cifar,vsvi,True,4000,82125,22085,5437,0.5982,0.3979706938150135,0.5974,0.3946433925763185
cifar10_cnn,cnn_cifar,fsvi,True,4000,82125,9940,5437,0.5982,0.3979706938150135,0.5994,0.4029657316508451
cifar10_cnn,cnn_cifar,vsvi,True,4000,71886,17485,12261,0.5937,0.3792823382829487,0.59515,0.38529684648176526
cifar10_cnn,cnn_cifar,fsvi,True,4000,71886,96079,12261,0.5937,0.3792823382829487,0.5989,0.40088386649440944
cifar10_cnn,cnn_cifar,vsvi,True,4000,71886,60752,5437,0.5884,0.3573549847673881,0.58775,0.35467172598047064
cifar10_cnn,cnn_cifar,fsvi,True,4000,71886,25966,5437,0.5884,0.3573549847673881,0.59355,0.37866053630696167
cifar10_cnn,cnn_cifar,vsvi,True,4000,72911,68536,12261,0.59335,0.3778315794983641,0.5946,0.3830146765460978
cifar10_cnn,cnn_cifar,fsvi,True,4000,72911,28406,12261,0.59335,0.3778315794983641,0.5915,0.370169769118384
cifar10_cnn,cnn_cifar,fsvi,True,4000,72911,2637,5437,0.60255,0.4161015094542793,0.60775,0.4378642215830908
cifar10_cnn,cnn_cifar,vsvi,True,4000,72911,88987,5437,0.60255,0.4161015094542793,0.6067,0.43346175551048843
cifar10_cnn,cnn_cifar,vsvi,True,4000,16593,96385,12261,0.58175,0.32996146231546775,0.5779,0.31415859053527906
cifar10_cnn,cnn_cifar,fsvi,True,4000,16593,62875,12261,0.58175,0.32996146231546775,0.57405,0.2983945320509712
cifar10_cnn,cnn_cifar,vsvi,True,4000,16593,11495,5437,0.58975,0.36293198831758405,0.5836,0.3375694799078168
cifar10_cnn,cnn_cifar,fsvi,True,4000,16593,18408,5437,0.58975,0.36293198831758405,0.58365,0.337775235416844
cifar10_cnn,cnn_cifar,vsvi,True,4000,44242,23691,12261,0.58725,0.352608540738785,0.58955,0.3621054152284073
cifar10_cnn,cnn_cifar,fsvi,True,4000,44242,67424,12261,0.58725,0.352608540738785,0.58475,0.34230365697088416
cifar10_cnn,cnn_cifar,vsvi,True,4000,44242,75534,5437,0.59745,0.3948512855497733,0.5957,0.3875800079879166
cifar10_cnn,cnn_cifar,fsvi,True,4000,44242,9940,5437,0.59745,0.3948512855497733,0.5977,0.39589087687446606
cifar10_cnn,cnn_cifar,vsvi,True,4000,87251,4980,12261,0.60725,0.43576729074655113,0.6085,0.44101139699672426
cifar10_cnn,cnn_cifar,fsvi,True,4000,87251,98088,12261,0.60725,0.43576729074655113,0.60805,0.43912283479227726
cifar10_cnn,cnn_cifar,vsvi,True,4000,87251,74057,5437,0.59745,0.3948512855497733,0.59855,0.3994270710666859
cifar10_cnn,cnn_cifar,fsvi,True,4000,87251,4385,5437,0.59745,0.3948512855497733,0.59375,0.3794896217049037
cifar10_cnn,cnn_cifar,vsvi,True,4000,92360,18060,12261,0.59935,0.4027575064290294,0.5995,0.4033822079591551
cifar10_cnn,cnn_cifar,fsvi,True,4000,92360,54042,12261,0.59935,0.4027575064290294,0.5993,0.4025492898220409
cifar10_cnn,cnn_cifar,vsvi,True,4000,92360,43068,5437,0.59765,0.3956829417318482,0.5988,0.40046759645769275
cifar10_cnn,cnn_cifar,fsvi,True,4000,92360,52911,5437,0.59765,0.3956829417318482,0.5979,0.39672270198363035
cifar10_cnn,cnn_cifar,vsvi,True,4000,32985,74467,12261,0.5937,0.3792823382829487,0.59295,0.37617405039081736
cifar10_cnn,cnn_cifar,fsvi,True,4000,32985,18792,12261,0.5937,0.3792823382829487,0.5912,0.36892833074449716
cifar10_cnn,cnn_cifar,vsvi,True,4000,32985,3228,5437,0.58445,0.341068290054744,0.57695,0.3102652322701666
cifar10_cnn,cnn_cifar,fsvi,True,4000,32985,72129,5437,0.58445,0.341068290054744,0.58395,0.33900991737813546
cifar10_cnn,cnn_cifar,vsvi,True,4000,13510,75934,12261,0.58865,0.35838734590926646,0.58605,0.3476599165843743
cifar10_cnn,cnn_cifar,fsvi,True,4000,13510,5779,12261,0.58865,0.35838734590926646,0.58815,0.3563228120191924
cifar10_cnn,cnn_cifar,vsvi,True,4000,13510,4587,5437,0.58795,0.3554972090600321,0.5741,0.2985990202444235
cifar10_cnn,cnn_cifar,fsvi,True,4000,13510,47621,5437,0.58795,0.3554972090600321,0.5879,0.35529082706343745
cifar10_cnn,cnn_cifar,vsvi,True,4000,58608,59530,12261,0.5821,0.33140008482382,0.5737,0.29696328783666065
cifar10_cnn,cnn_cifar,fsvi,True,4000,58608,92360,12261,0.5821,0.33140008482382,0.5734,0.2957367474120194
cifar10_cnn,cnn_cifar,vsvi,True,4000,58608,29900,5437,0.5941,0.3809408315168436,0.59625,0.3898641676656845
cifar10_cnn,cnn_cifar,fsvi,True,4000,58608,32305,5437,0.5941,0.3809408315168436,0.5962,0.3896564753652337
cifar10_cnn,cnn_cifar,vsvi,True,4000,97502,61304,12261,0.5979,0.39672270198363035,0.5998,0.4046318441652756
cifar10_cnn,cnn_cifar,fsvi,True,4000,97502,43545,12261,0.5979,0.39672270198363035,0.59875,0.4002594742808994
cifar10_cnn,cnn_cifar,vsvi,True,4000,97502,41136,5437,0.59475,0.38363698856728157,0.5982,0.3979706938150135
cifar10_cnn,cnn_cifar,fsvi,True,4000,97502,7093,5437,0.59475,0.38363698856728157,0.59785,0.39651473301551093
cifar10_cnn,cnn_cifar,vsvi,True,4000,19679,13510,12261,0.5917,0.37099755135711826,0.592,0.3722394604798438
cifar10_cnn,cnn_cifar,fsvi,True,4000,19679,67907,12261,0.5917,0.37099755135711826,0.59155,0.37037670291179364
cifar10_cnn,cnn_cifar,vsvi,True,4000,19679,94459,5437,0.5818,0.330166959066568,0.5797,0.3215419863346161
cifar10_cnn,cnn_cifar,fsvi,True,4000,19679,37553,5437,0.5818,0.330166959066568,0.57975,0.3217472038469161
cifar10_cnn,cnn_cifar,vsvi,True,4000,28896,9366,12261,0.57905,0.31887476784671354,0.57875,0.31764412373387235
cifar10_cnn,cnn_cifar,fsvi,True,4000,28896,710,12261,0.57905,0.31887476784671354,0.57855,0.3168238268788554
cifar10_cnn,cnn_cifar,vsvi,True,4000,28896,99300,5437,0.57625,0.3073979356161984,0.5706,0.284299553334719
cifar10_cnn,cnn_cifar,fsvi,True,4000,28896,9071,5437,0.57625,0.3073979356161984,0.57605,0.3065789387340504
cifar10_cnn,cnn_cifar,vsvi,True,4000,94433,55884,12261,0.58465,0.3418918393012469,0.5844,0.34086242065147215
cifar10_cnn,cnn_cifar,fsvi,True,4000,94433,49781,12261,0.58465,0.3418918393012469,0.58115,0.3274960384898988
